WORD	FREQUENCY	LENGTH	POSITION	PHONE	SEQ_INFO	POSITION_INFO	MONOMORPHEME
namatay	959	7	1	y	4.883091756129013	4.883091756129013	F
namatay	959	7	2	a	0.22475267567028637	1.6083132287930866	F
namatay	959	7	3	t	4.127734085255021	4.494098699588399	F
namatay	959	7	4	a	0.3705006109183948	1.6792084276028632	F
namatay	959	7	5	m	1.1818519600115087	4.5163663676941015	F
namatay	959	7	6	a	0.09347795594308066	1.7510293625525382	F
namatay	959	7	7	n	0.9037609043798625	3.752661390076679	F
jose	958	4	1	e	6.362405674124289	6.362405674124289	F
jose	958	4	2	s	4.077306021153646	2.8843193671623157	F
jose	958	4	3	o	1.4722435435399943	5.4290546464207505	F
jose	958	4	4	j	-0.0	8.584524746917783	F
tanging	953	5	1	N	1.843470046882436	1.843470046882436	F
tanging	953	5	2	i	3.7820600656629875	3.7043683693027765	F
tanging	953	5	3	N	6.133669256895485	6.703572124630245	F
tanging	953	5	4	a	0.08078974710641587	1.6792084276028632	F
tanging	953	5	5	t	-0.0	4.071716468693095	F
sariling	951	7	1	N	1.843470046882436	1.843470046882436	F
sariling	951	7	2	i	3.7820600656629875	3.7043683693027765	F
sariling	951	7	3	l	2.779060820168241	3.43500346903339	F
sariling	951	7	4	i	2.494620229629208	2.633612134982734	F
sariling	951	7	5	r	1.0233243913506724	5.069746871670159	F
sariling	951	7	6	a	-0.0	1.7510293625525382	F
sariling	951	7	7	s	-0.0	4.181620939137714	F
comelec	945	7	1	c	9.611877381314647	9.611877381314647	F
comelec	945	7	2	e	2.3197891841310274	5.726604925141847	F
comelec	945	7	3	l	-0.0	3.43500346903339	F
comelec	945	7	4	e	-0.0	5.249010779260381	F
comelec	945	7	5	m	-0.0	4.5163663676941015	F
comelec	945	7	6	o	-0.0	5.892281677422112	F
comelec	945	7	7	c	-0.0	7.4788248445309815	F
masaya	945	6	1	a	1.737877876623882	1.737877876623882	F
masaya	945	6	2	y	3.725398458447017	5.066577507781618	F
masaya	945	6	3	a	2.148142441193775	2.929672593038824	F
masaya	945	6	4	s	3.773965756623903	4.021759991826348	F
masaya	945	6	5	a	0.5462820325570963	2.5887047074573832	F
masaya	945	6	6	m	-0.0	4.171951354913483	F
ai	942	2	1	i	3.7603322111687487	3.7603322111687487	F
ai	942	2	2	a	7.667487588040226	1.6083132287930866	F
hinggil	938	6	1	l	5.8632778234972704	5.8632778234972704	F
hinggil	938	6	2	i	0.8769129879033124	3.7043683693027765	F
hinggil	938	6	3	g	4.4183278235722385	4.71273023295279	F
hinggil	938	6	4	N	0.7838743370659107	6.234762049534654	F
hinggil	938	6	5	i	-0.0	4.1007054580619675	F
hinggil	938	6	6	h	-0.0	5.649321444874326	F
james	933	5	1	s	5.061836928994895	5.061836928994895	F
james	933	5	2	e	2.6504664541759597	5.726604925141847	F
james	933	5	3	m	3.401361016017707	3.4362208487484454	F
james	933	5	4	a	0.12568833856869618	1.6792084276028632	F
james	933	5	5	j	0.7107510759450928	8.413244476730661	F
katulad	933	7	1	d	6.43534219824115	6.43534219824115	F
katulad	933	7	2	a	1.4407320412412068	1.6083132287930866	F
katulad	933	7	3	l	2.095841793782718	3.43500346903339	F
katulad	933	7	4	u	0.11175362562564958	3.7320188412735913	F
katulad	933	7	5	t	-0.0	4.071716468693095	F
katulad	933	7	6	a	1.8664341548116263	1.7510293625525382	F
katulad	933	7	7	k	-0.0	3.504622057449687	F
umabot	931	6	1	t	4.218286415400548	4.218286415400548	F
umabot	931	6	2	o	4.214656500261428	3.7110334849476234	F
umabot	931	6	3	b	2.1243281350022016	5.047647852664762	F
umabot	931	6	4	a	0.07617168048540397	1.6792084276028632	F
umabot	931	6	5	m	1.3197569958457351	4.5163663676941015	F
umabot	931	6	6	u	-0.0	4.008317565074873	F
superlotto	929	10	1	o	3.9203446364517123	3.9203446364517123	F
superlotto	929	10	2	t	2.087056111437355	4.982906536786074	F
superlotto	929	10	3	t	4.911347208352285	4.494098699588399	F
superlotto	929	10	4	o	0.10511230741406749	5.9069075279817165	F
superlotto	929	10	5	l	0.520513792994314	3.6377597688355405	F
superlotto	929	10	6	r	0.41192824152172164	5.362878461342319	F
superlotto	929	10	7	e	-0.0	5.183757698101641	F
superlotto	929	10	8	p	-0.0	3.3112166357107644	F
superlotto	929	10	9	u	-0.0	6.061367833934671	F
superlotto	929	10	10	s	-0.0	4.618433825740118	F
relasyon	928	8	1	n	3.715939696578411	3.715939696578411	F
relasyon	928	8	2	o	2.1057428657998156	3.7110334849476234	F
relasyon	928	8	3	y	0.9847632574169649	3.9367870891090933	F
relasyon	928	8	4	s	1.1899106782977722	4.021759991826348	F
relasyon	928	8	5	a	1.0137367143095266	2.5887047074573832	F
relasyon	928	8	6	l	2.5745226914404333	5.30304582502135	F
relasyon	928	8	7	e	0.09679486049025941	5.183757698101641	F
relasyon	928	8	8	r	-0.0	5.420099166769452	F
galit	928	5	1	t	4.218286415400548	4.218286415400548	F
galit	928	5	2	i	2.3564985427629397	3.7043683693027765	F
galit	928	5	3	l	2.5328303963522694	3.43500346903339	F
galit	928	5	4	a	0.5002922845266863	1.6792084276028632	F
galit	928	5	5	g	1.799599704744275	4.75213466445081	F
nakuha	918	6	1	a	1.737877876623882	1.737877876623882	F
nakuha	918	6	2	h	7.463479403684897	7.821091103915536	F
nakuha	918	6	3	u	0.5659929302529929	5.040294639039133	F
nakuha	918	6	4	k	0.39206201071455615	4.972578002877233	F
nakuha	918	6	5	a	0.5003417869890987	2.5887047074573832	F
nakuha	918	6	6	n	1.3137327328748738	4.400684545857522	F
kasalukuyang	917	11	1	N	1.843470046882436	1.843470046882436	F
kasalukuyang	917	11	2	a	0.8542674851178752	1.6083132287930866	F
kasalukuyang	917	11	3	y	3.5739199313973273	3.9367870891090933	F
kasalukuyang	917	11	4	u	5.079633870822531	3.7320188412735913	F
kasalukuyang	917	11	5	k	0.623767826738885	4.485613347245066	F
kasalukuyang	917	11	6	u	-0.0	4.008317565074873	F
kasalukuyang	917	11	7	l	-0.0	4.57301710550611	F
kasalukuyang	917	11	8	a	-0.0	2.1336472464224596	F
kasalukuyang	917	11	9	s	-0.0	4.14386957695238	F
kasalukuyang	917	11	10	a	-0.0	2.2518853988354253	F
kasalukuyang	917	11	11	k	-0.0	3.398635276121347	F
dami	916	4	1	i	3.7603322111687487	3.7603322111687487	F
dami	916	4	2	m	4.681416326238973	6.0296307272537675	F
dami	916	4	3	a	0.008176247675565707	2.929672593038824	F
dami	916	4	4	d	3.3518918291558863	6.409690103992122	F
maliban	915	7	1	n	3.715939696578411	3.715939696578411	F
maliban	915	7	2	a	0.9495749244149603	1.6083132287930866	F
maliban	915	7	3	b	4.218292305673711	5.047647852664762	F
maliban	915	7	4	i	3.0116773024719454	2.633612134982734	F
maliban	915	7	5	l	-0.0	3.6377597688355405	F
maliban	915	7	6	a	-0.0	1.7510293625525382	F
maliban	915	7	7	m	0.08272492224367625	3.2547927077004384	F
ulo	914	3	1	o	3.9203446364517123	3.9203446364517123	F
ulo	914	3	2	l	4.027827599721651	4.982745227661286	F
ulo	914	3	3	u	1.977780678077916	5.040294639039133	F
publiko	913	7	1	o	3.9203446364517123	3.9203446364517123	F
publiko	913	7	2	k	3.534234007637792	6.484452727225723	F
publiko	913	7	3	i	3.2520807371093294	3.3157360812396997	F
publiko	913	7	4	l	1.027028662001403	5.0014464184994845	F
publiko	913	7	5	b	0.2476779913696496	4.013618291351673	F
publiko	913	7	6	u	-0.0	4.008317565074873	F
publiko	913	7	7	p	-0.0	3.733015599193518	F
pag	912	3	1	g	6.964868933571671	6.964868933571671	F
pag	912	3	2	a	0.5091713785906098	1.6083132287930866	F
pag	912	3	3	p	1.618349133968911	4.851330292896283	F
kinilala	908	8	1	a	1.737877876623882	1.737877876623882	F
kinilala	908	8	2	l	3.920750453238989	4.982745227661286	F
kinilala	908	8	3	a	1.4403357183370185	2.929672593038824	F
kinilala	908	8	4	l	2.812991190618039	5.0014464184994845	F
kinilala	908	8	5	i	0.20041079966423284	4.1007054580619675	F
kinilala	908	8	6	n	1.8769225587810325	4.400684545857522	F
kinilala	908	8	7	i	-0.0	3.8684777928676404	F
kinilala	908	8	8	k	-0.0	3.7077062510489553	F
awtoridad	901	9	1	d	6.43534219824115	6.43534219824115	F
awtoridad	901	9	2	a	1.4407320412412068	1.6083132287930866	F
awtoridad	901	9	3	d	2.065549910240878	5.954441296794668	F
awtoridad	901	9	4	i	0.4030458011064827	2.633612134982734	F
awtoridad	901	9	5	r	1.0907060686354186	5.069746871670159	F
awtoridad	901	9	6	o	0.39319705301643465	5.892281677422112	F
awtoridad	901	9	7	t	0.17188071625900003	4.222604822733234	F
awtoridad	901	9	8	w	-0.0	7.9778450435826995	F
awtoridad	901	9	9	a	-0.0	2.17656704009462	F
gamit	898	5	1	t	4.218286415400548	4.218286415400548	F
gamit	898	5	2	i	2.3564985427629397	3.7043683693027765	F
gamit	898	5	3	m	3.2354275771967442	3.4362208487484454	F
gamit	898	5	4	a	0.03767784338117045	1.6792084276028632	F
gamit	898	5	5	g	0.6499688834055888	4.75213466445081	F
magulang	897	7	1	N	1.843470046882436	1.843470046882436	F
magulang	897	7	2	a	0.8542674851178752	1.6083132287930866	F
magulang	897	7	3	l	2.8758930466405896	3.43500346903339	F
magulang	897	7	4	u	4.815417611317646	3.7320188412735913	F
magulang	897	7	5	g	1.2112558948499053	4.75213466445081	F
magulang	897	7	6	a	0.40656882482639456	1.7510293625525382	F
magulang	897	7	7	m	-0.0	3.2547927077004384	F
dati	896	4	1	i	3.7603322111687487	3.7603322111687487	F
dati	896	4	2	t	5.455824442804194	4.982906536786074	F
dati	896	4	3	a	0.5690132943342244	2.929672593038824	F
dati	896	4	4	d	2.2233122141893373	6.409690103992122	F
juan	895	4	1	n	3.715939696578411	3.715939696578411	F
juan	895	4	2	a	0.9495749244149603	1.6083132287930866	F
juan	895	4	3	u	5.232577450117521	5.040294639039133	F
juan	895	4	4	j	2.1120011412915978	8.584524746917783	F
kamay	895	5	1	y	4.883091756129013	4.883091756129013	F
kamay	895	5	2	a	0.22475267567028637	1.6083132287930866	F
kamay	895	5	3	m	6.669073663462508	3.4362208487484454	F
kamay	895	5	4	a	-0.0	1.6792084276028632	F
kamay	895	5	5	k	0.23317511714068354	4.485613347245066	F
kaagad	889	6	1	d	6.43534219824115	6.43534219824115	F
kaagad	889	6	2	a	1.4407320412412068	1.6083132287930866	F
kaagad	889	6	3	g	1.7951046022398702	4.71273023295279	F
kaagad	889	6	4	a	-0.0	1.6792084276028632	F
kaagad	889	6	5	a	2.3486186340021122	2.5887047074573832	F
kaagad	889	6	6	k	-0.0	3.5722807282026077	F
halip	885	5	1	p	7.366494957646713	7.366494957646713	F
halip	885	5	2	i	2.9000387583938205	3.7043683693027765	F
halip	885	5	3	l	1.492665653400374	3.43500346903339	F
halip	885	5	4	a	0.2671040701428408	1.6792084276028632	F
halip	885	5	5	h	-0.0	3.819778036171818	F
likod	884	5	1	d	6.43534219824115	6.43534219824115	F
likod	884	5	2	o	1.7124963506404314	3.7110334849476234	F
likod	884	5	3	k	2.0214398255179797	5.184670982006445	F
likod	884	5	4	i	1.8586561507631165	2.633612134982734	F
likod	884	5	5	l	-0.0	3.6377597688355405	F
ibig	882	4	1	g	6.964868933571671	6.964868933571671	F
ibig	882	4	2	i	2.472944300056952	3.7043683693027765	F
ibig	882	4	3	b	2.2106057050937484	5.047647852664762	F
ibig	882	4	4	i	-0.0	2.633612134982734	F
paraan	882	6	1	n	3.715939696578411	3.715939696578411	F
paraan	882	6	2	a	0.9495749244149603	1.6083132287930866	F
paraan	882	6	3	a	3.399406163582664	2.929672593038824	F
paraan	882	6	4	r	3.1678335324751408	5.180917113958443	F
paraan	882	6	5	a	0.048779885048302885	2.5887047074573832	F
paraan	882	6	6	p	0.74966803689711	5.0246775101326095	F
puso	881	4	1	o	3.9203446364517123	3.9203446364517123	F
puso	881	4	2	s	5.063195769352511	2.8843193671623157	F
puso	881	4	3	u	2.427155215613541	5.040294639039133	F
puso	881	4	4	p	0.10707889541732733	5.6109195791569135	F
mataas	880	6	1	s	5.061836928994895	5.061836928994895	F
mataas	880	6	2	a	1.8498830251476444	1.6083132287930866	F
mataas	880	6	3	a	3.405267923879845	2.929672593038824	F
mataas	880	6	4	t	0.16737238467210483	4.983913249919118	F
mataas	880	6	5	a	0.6293041364940721	2.5887047074573832	F
mataas	880	6	6	m	0.454245171921962	4.171951354913483	F
matinding	877	8	1	N	1.843470046882436	1.843470046882436	F
matinding	877	8	2	i	3.7820600656629875	3.7043683693027765	F
matinding	877	8	3	d	5.349529048413631	5.954441296794668	F
matinding	877	8	4	n	0.359987722499238	3.5944636971648354	F
matinding	877	8	5	i	0.4639819134092627	4.1007054580619675	F
matinding	877	8	6	t	-0.0	4.896867593982534	F
matinding	877	8	7	a	0.15572138169116018	2.570878586172798	F
matinding	877	8	8	m	-0.0	3.6195983859531053	F
marian	876	6	1	n	3.715939696578411	3.715939696578411	F
marian	876	6	2	a	0.9495749244149603	1.6083132287930866	F
marian	876	6	3	i	5.424104304228539	3.3157360812396997	F
marian	876	6	4	r	1.7432245846378887	5.180917113958443	F
marian	876	6	5	a	0.10187961401921365	2.5887047074573832	F
marian	876	6	6	m	0.10632690107392308	4.171951354913483	F
tita	875	4	1	a	1.737877876623882	1.737877876623882	F
tita	875	4	2	t	5.414401103712954	4.982906536786074	F
tita	875	4	3	i	1.168452594209488	3.3157360812396997	F
tita	875	4	4	t	3.721966303288094	4.983913249919118	F
taping	875	5	1	N	1.843470046882436	1.843470046882436	F
taping	875	5	2	i	3.7820600656629875	3.7043683693027765	F
taping	875	5	3	p	5.878558657003726	4.851330292896283	F
taping	875	5	4	a	0.32306362823279317	1.6792084276028632	F
taping	875	5	5	t	0.21554548005247468	4.071716468693095	F
hawak	872	5	1	k	6.91355619304045	6.91355619304045	F
hawak	872	5	2	a	1.3010904543108814	1.6083132287930866	F
hawak	872	5	3	w	3.2602276729510775	5.880840403110391	F
hawak	872	5	4	a	0.13761476127193675	1.6792084276028632	F
hawak	872	5	5	h	0.2949553822060122	3.819778036171818	F
kasabay	869	7	1	y	4.883091756129013	4.883091756129013	F
kasabay	869	7	2	a	0.22475267567028637	1.6083132287930866	F
kasabay	869	7	3	b	5.8798561685607025	5.047647852664762	F
kasabay	869	7	4	a	0.36257007938470825	1.6792084276028632	F
kasabay	869	7	5	s	0.08727154889750703	4.452955409238961	F
kasabay	869	7	6	a	0.5249853005082173	1.7510293625525382	F
kasabay	869	7	7	k	-0.0	3.504622057449687	F
biglang	867	6	1	N	1.843470046882436	1.843470046882436	F
biglang	867	6	2	a	0.8542674851178752	1.6083132287930866	F
biglang	867	6	3	l	2.8758930466405896	3.43500346903339	F
biglang	867	6	4	g	6.4823183226913725	5.9348488639617605	F
biglang	867	6	5	i	-0.0	4.1007054580619675	F
biglang	867	6	6	b	-0.0	4.909614265467563	F
samantalang	859	10	1	N	1.843470046882436	1.843470046882436	F
samantalang	859	10	2	a	0.8542674851178752	1.6083132287930866	F
samantalang	859	10	3	l	2.8758930466405896	3.43500346903339	F
samantalang	859	10	4	a	2.4203328937474486	1.6792084276028632	F
samantalang	859	10	5	t	3.577509777045248	4.071716468693095	F
samantalang	859	10	6	n	0.130621669071322	4.400684545857522	F
samantalang	859	10	7	a	-0.0	2.570878586172798	F
samantalang	859	10	8	m	-0.0	3.6195983859531053	F
samantalang	859	10	9	a	-0.0	2.17656704009462	F
samantalang	859	10	10	s	-0.0	4.618433825740118	F
ganito	859	6	1	o	3.9203446364517123	3.9203446364517123	F
ganito	859	6	2	t	2.087056111437355	4.982906536786074	F
ganito	859	6	3	i	0.6046295341772329	3.3157360812396997	F
ganito	859	6	4	n	5.290917466257846	3.5944636971648354	F
ganito	859	6	5	a	0.166375015091498	2.5887047074573832	F
ganito	859	6	6	g	-0.0	4.734174082453526	F
ospital	858	7	1	l	5.8632778234972704	5.8632778234972704	F
ospital	858	7	2	a	1.998362950669963	1.6083132287930866	F
ospital	858	7	3	t	4.062412607168565	4.494098699588399	F
ospital	858	7	4	i	0.1469498657187645	2.633612134982734	F
ospital	858	7	5	p	-0.0	4.931207796943195	F
ospital	858	7	6	s	-0.0	4.195200869805733	F
ospital	858	7	7	o	-0.0	5.234507696589284	F
malakas	857	7	1	s	5.061836928994895	5.061836928994895	F
malakas	857	7	2	a	1.8498830251476444	1.6083132287930866	F
malakas	857	7	3	k	2.810699566023609	5.184670982006445	F
malakas	857	7	4	a	0.735865559769877	1.6792084276028632	F
malakas	857	7	5	l	0.5976638213962489	3.6377597688355405	F
malakas	857	7	6	a	0.7472636443567755	1.7510293625525382	F
malakas	857	7	7	m	0.16870348757602507	3.2547927077004384	F
sakaling	853	7	1	N	1.843470046882436	1.843470046882436	F
sakaling	853	7	2	i	3.7820600656629875	3.7043683693027765	F
sakaling	853	7	3	l	2.779060820168241	3.43500346903339	F
sakaling	853	7	4	a	1.149445044645134	1.6792084276028632	F
sakaling	853	7	5	k	2.52539917587702	4.485613347245066	F
sakaling	853	7	6	a	-0.0	1.7510293625525382	F
sakaling	853	7	7	s	-0.0	4.181620939137714	F
iyan	849	4	1	n	3.715939696578411	3.715939696578411	F
iyan	849	4	2	a	0.9495749244149603	1.6083132287930866	F
iyan	849	4	3	y	3.295941033098485	3.9367870891090933	F
iyan	849	4	4	i	2.758984407669696	2.633612134982734	F
nagawa	847	6	1	a	1.737877876623882	1.737877876623882	F
nagawa	847	6	2	w	5.913445054402507	7.241747394325403	F
nagawa	847	6	3	a	0.2247513084559678	2.929672593038824	F
nagawa	847	6	4	g	1.4741964402623537	5.9348488639617605	F
nagawa	847	6	5	a	0.15239992883220035	2.5887047074573832	F
nagawa	847	6	6	n	1.0493104563811162	4.400684545857522	F
tamang	846	5	1	N	1.843470046882436	1.843470046882436	F
tamang	846	5	2	a	0.8542674851178752	1.6083132287930866	F
tamang	846	5	3	m	4.686340803387641	3.4362208487484454	F
tamang	846	5	4	a	0.32797919671453085	1.6792084276028632	F
tamang	846	5	5	t	4.379265699331676	4.071716468693095	F
direk	842	5	1	k	6.91355619304045	6.91355619304045	F
direk	842	5	2	e	2.41143001477336	5.726604925141847	F
direk	842	5	3	r	2.3221787586080676	4.690365867297077	F
direk	842	5	4	i	0.33420106814800843	2.633612134982734	F
direk	842	5	5	d	0.11679462691782587	4.54037743685731	F
ginawang	841	7	1	N	1.843470046882436	1.843470046882436	F
ginawang	841	7	2	a	0.8542674851178752	1.6083132287930866	F
ginawang	841	7	3	w	5.607211786859785	5.880840403110391	F
ginawang	841	7	4	a	0.1805310487360688	1.6792084276028632	F
ginawang	841	7	5	n	3.6143947267027996	3.469932285292978	F
ginawang	841	7	6	i	-0.0	3.4876543807293516	F
ginawang	841	7	7	g	-0.0	4.633228044749215	F
manager	838	7	1	r	7.285918556433784	7.285918556433784	F
manager	838	7	2	e	1.0450956338581785	5.726604925141847	F
manager	838	7	3	g	3.7740164605627946	4.71273023295279	F
manager	838	7	4	a	-0.0	1.6792084276028632	F
manager	838	7	5	n	-0.0	3.469932285292978	F
manager	838	7	6	a	-0.0	1.7510293625525382	F
manager	838	7	7	m	-0.0	3.2547927077004384	F
eksena	837	6	1	a	1.737877876623882	1.737877876623882	F
eksena	837	6	2	n	1.9482888004848358	3.0531916838050095	F
eksena	837	6	3	e	8.16677440210813	5.530664900460093	F
eksena	837	6	4	s	0.2538121927869168	4.021759991826348	F
eksena	837	6	5	k	-0.0	4.485613347245066	F
eksena	837	6	6	e	-0.0	4.982461214601385	F
tingin	833	5	1	n	3.715939696578411	3.715939696578411	F
tingin	833	5	2	i	2.158918579135113	3.7043683693027765	F
tingin	833	5	3	N	4.803987696760355	6.703572124630245	F
tingin	833	5	4	i	0.7695763608334019	2.633612134982734	F
tingin	833	5	5	t	0.4030738834544093	4.071716468693095	F
sapat	831	5	1	t	4.218286415400548	4.218286415400548	F
sapat	831	5	2	a	0.4432170990877048	1.6083132287930866	F
sapat	831	5	3	p	3.6128739060105906	4.851330292896283	F
sapat	831	5	4	a	0.07589325924586734	1.6792084276028632	F
sapat	831	5	5	s	3.7668617380390543	4.452955409238961	F
kasal	831	5	1	l	5.8632778234972704	5.8632778234972704	F
kasal	831	5	2	a	1.998362950669963	1.6083132287930866	F
kasal	831	5	3	s	3.4237899732878074	4.712058152640006	F
kasal	831	5	4	a	-0.0	1.6792084276028632	F
kasal	831	5	5	k	0.2197935554395395	4.485613347245066	F
sasakyan	830	8	1	n	3.715939696578411	3.715939696578411	F
sasakyan	830	8	2	a	0.9495749244149603	1.6083132287930866	F
sasakyan	830	8	3	y	3.295941033098485	3.9367870891090933	F
sasakyan	830	8	4	k	3.9504995847260727	4.972578002877233	F
sasakyan	830	8	5	a	-0.0	2.5887047074573832	F
sasakyan	830	8	6	s	0.0933102109950334	4.195200869805733	F
sasakyan	830	8	7	a	-0.0	2.570878586172798	F
sasakyan	830	8	8	s	0.11360410850685983	4.42972150374919	F
parehong	827	7	1	N	1.843470046882436	1.843470046882436	F
parehong	827	7	2	o	3.4422045844445215	3.7110334849476234	F
parehong	827	7	3	h	5.922832139477541	4.582578904631761	F
parehong	827	7	4	e	0.915586794578336	5.249010779260381	F
parehong	827	7	5	r	-0.0	5.069746871670159	F
parehong	827	7	6	a	-0.0	1.7510293625525382	F
parehong	827	7	7	p	-0.0	3.733015599193518	F
juday	827	5	1	y	4.883091756129013	4.883091756129013	F
juday	827	5	2	a	0.22475267567028637	1.6083132287930866	F
juday	827	5	3	d	5.92663293923015	5.954441296794668	F
juday	827	5	4	u	1.0896161943533849	3.7320188412735913	F
juday	827	5	5	j	-0.0	8.413244476730661	F
higit	822	5	1	t	4.218286415400548	4.218286415400548	F
higit	822	5	2	i	2.3564985427629397	3.7043683693027765	F
higit	822	5	3	g	3.5139825683669157	4.71273023295279	F
higit	822	5	4	i	0.6943350294369923	2.633612134982734	F
higit	822	5	5	h	-0.0	3.819778036171818	F
gumawa	816	6	1	a	1.737877876623882	1.737877876623882	F
gumawa	816	6	2	w	5.913445054402507	7.241747394325403	F
gumawa	816	6	3	a	0.2247513084559678	2.929672593038824	F
gumawa	816	6	4	m	4.267337503100257	5.173332409184542	F
gumawa	816	6	5	u	-0.0	4.687071011091829	F
gumawa	816	6	6	g	-0.0	4.734174082453526	F
karamihan	815	9	1	n	3.715939696578411	3.715939696578411	F
karamihan	815	9	2	a	0.9495749244149603	1.6083132287930866	F
karamihan	815	9	3	h	3.2853625484181372	4.582578904631761	F
karamihan	815	9	4	i	2.20853505186482	2.633612134982734	F
karamihan	815	9	5	m	1.9857686141593403	4.5163663676941015	F
karamihan	815	9	6	a	-0.0	1.7510293625525382	F
karamihan	815	9	7	r	-0.0	4.672998231242255	F
karamihan	815	9	8	a	-0.0	2.1336472464224596	F
karamihan	815	9	9	k	-0.0	3.333041158042338	F
plano	813	5	1	o	3.9203446364517123	3.9203446364517123	F
plano	813	5	2	n	2.980873737861623	3.0531916838050095	F
plano	813	5	3	a	0.7906589996484823	2.929672593038824	F
plano	813	5	4	l	3.949034028091612	5.0014464184994845	F
plano	813	5	5	p	0.14978612022217053	4.931207796943195	F
presyo	810	6	1	o	3.9203446364517123	3.9203446364517123	F
presyo	810	6	2	y	4.158984813223896	5.066577507781618	F
presyo	810	6	3	s	2.579160699515658	4.712058152640006	F
presyo	810	6	4	e	1.288524380587844	5.249010779260381	F
presyo	810	6	5	r	0.2070444570030119	5.069746871670159	F
presyo	810	6	6	p	-0.0	5.0246775101326095	F
pondo	808	5	1	o	3.9203446364517123	3.9203446364517123	F
pondo	808	5	2	d	4.2885089777348835	5.27671840116923	F
pondo	808	5	3	n	1.9434253661502394	3.3799676243404893	F
pondo	808	5	4	o	1.5961237434607511	5.9069075279817165	F
pondo	808	5	5	p	0.40922287800472723	4.931207796943195	F
bandang	808	6	1	N	1.843470046882436	1.843470046882436	F
bandang	808	6	2	a	0.8542674851178752	1.6083132287930866	F
bandang	808	6	3	d	6.981749211099642	5.954441296794668	F
bandang	808	6	4	n	0.3157724587983814	3.5944636971648354	F
bandang	808	6	5	a	-0.0	2.5887047074573832	F
bandang	808	6	6	b	2.1623663999039797	4.909614265467563	F
babaeng	806	6	1	N	1.843470046882436	1.843470046882436	F
babaeng	806	6	2	e	7.165616048522165	5.726604925141847	F
babaeng	806	6	3	a	3.15211496062154	2.929672593038824	F
babaeng	806	6	4	b	-0.0	5.869233120042373	F
babaeng	806	6	5	a	-0.0	2.5887047074573832	F
babaeng	806	6	6	b	-0.0	4.909614265467563	F
bigla	805	5	1	a	1.737877876623882	1.737877876623882	F
bigla	805	5	2	l	3.920750453238989	4.982745227661286	F
bigla	805	5	3	g	6.35307773350792	4.71273023295279	F
bigla	805	5	4	i	-0.0	2.633612134982734	F
bigla	805	5	5	b	-0.0	4.013618291351673	F
kilala	803	6	1	a	1.737877876623882	1.737877876623882	F
kilala	803	6	2	l	3.920750453238989	4.982745227661286	F
kilala	803	6	3	a	1.4403357183370185	2.929672593038824	F
kilala	803	6	4	l	2.812991190618039	5.0014464184994845	F
kilala	803	6	5	i	0.20041079966423284	4.1007054580619675	F
kilala	803	6	6	k	0.45851265292081367	3.5722807282026077	F
bumalik	799	7	1	k	6.91355619304045	6.91355619304045	F
bumalik	799	7	2	i	2.7345491504104134	3.7043683693027765	F
bumalik	799	7	3	l	0.4334455090068985	3.43500346903339	F
bumalik	799	7	4	a	0.023479798396994777	1.6792084276028632	F
bumalik	799	7	5	m	2.068754740771375	4.5163663676941015	F
bumalik	799	7	6	u	-0.0	4.008317565074873	F
bumalik	799	7	7	b	-0.0	4.591042719853853	F
pagitan	796	7	1	n	3.715939696578411	3.715939696578411	F
pagitan	796	7	2	a	0.9495749244149603	1.6083132287930866	F
pagitan	796	7	3	t	4.313483103812022	4.494098699588399	F
pagitan	796	7	4	i	0.88482619485923	2.633612134982734	F
pagitan	796	7	5	g	0.5845984136426589	4.75213466445081	F
pagitan	796	7	6	a	-0.0	1.7510293625525382	F
pagitan	796	7	7	p	1.7307901307031788	3.733015599193518	F
fans	795	4	1	s	5.061836928994895	5.061836928994895	F
fans	795	4	2	n	5.137451311780225	3.0531916838050095	F
fans	795	4	3	a	1.7694914976876537	2.929672593038824	F
fans	795	4	4	f	0.2122462959196178	9.904442332230524	F
gutierrez	794	9	1	z	9.399303424354526	9.399303424354526	F
gutierrez	794	9	2	e	0.8372177226195693	5.726604925141847	F
gutierrez	794	9	3	r	1.4655737715308257	4.690365867297077	F
gutierrez	794	9	4	r	0.48074696890623064	5.180917113958443	F
gutierrez	794	9	5	e	-0.0	5.900819770479479	F
gutierrez	794	9	6	i	-0.0	3.4876543807293516	F
gutierrez	794	9	7	t	-0.0	4.222604822733234	F
gutierrez	794	9	8	u	-0.0	5.599059526798287	F
gutierrez	794	9	9	g	-0.0	4.201655357195709	F
kampo	791	5	1	o	3.9203446364517123	3.9203446364517123	F
kampo	791	5	2	p	4.603890041119574	6.02447447723937	F
kampo	791	5	3	m	3.3330496915518104	3.4362208487484454	F
kampo	791	5	4	a	-0.0	1.6792084276028632	F
kampo	791	5	5	k	0.3310188309582193	4.485613347245066	F
bigyan	789	6	1	n	3.715939696578411	3.715939696578411	F
bigyan	789	6	2	a	0.9495749244149603	1.6083132287930866	F
bigyan	789	6	3	y	3.295941033098485	3.9367870891090933	F
bigyan	789	6	4	g	2.1535082753219896	5.9348488639617605	F
bigyan	789	6	5	i	0.08157019972457655	4.1007054580619675	F
bigyan	789	6	6	b	0.32009493702840797	4.909614265467563	F
malamang	789	7	1	N	1.843470046882436	1.843470046882436	F
malamang	789	7	2	a	0.8542674851178752	1.6083132287930866	F
malamang	789	7	3	m	4.686340803387641	3.4362208487484454	F
